2016-01-01	Flight from MDW to DEN attendant refused to help a guy with an injured shoulder lift his bag #ridicoulus #liability #southwestairlines
2016-01-01	Mom pens heartfelt open letter to stewardess for calming her baby http://dailym.ai/1RS5vNQ via @MailOnline #SouthwestAirlines #waytogo
2016-01-01	The #mississippiriver is full! #swa #southwestairlines #neworleans #oldmanriver #bigeasy @ Shell… https://instagram.com/p/BAATlj4lDaB/
2016-01-01	#southwestairlines #southwest #vacation #imouttahere https://instagram.com/p/__zUn5OrKR/
2016-01-01	I usually enjoy flying #SouthwestAirlines but today has been the worst!
2016-01-01	#SouthwestAirlines is bae. #bestairlineinamerica
2016-01-01	Instagram : by remedmlp - Last post of #2015 #swapic #southwest #southwestairlines #happynewyear2016 #2016 #avgeek…
2016-01-01	Made it back to #Dallas just in time! #happynewyear everyone! #southwestairlines #travel… https://instagram.com/p/BAADZilRFWv/
2016-01-01	Love flying...most of the time. #plane #sky #clouds #sun #flying #southwestairlines #lovetotravel https://instagram.com/p/BAAO3JLOffW/
2016-01-01	#cocktails #complimentary #1stdrinkoftheyear #southwestairlines #vacation #slainte https://instagram.com/p/BAAKkOMurFu/
2016-01-01	#scotch & #ginger #drinks #vacation #southwestairlines #1stdrinkoftheyear #complimentary… https://instagram.com/p/BAAKfyLurFb/
2016-01-01	This viral Facebook post will really make you… http://j.mp/1OvrLpX #SocialMedia #Facebook #flightattendant #photo #southwestairlines
2016-01-01	I love to enjoy my homemade cheese ball on #Ritz crackers! #LuvRitzSweepstakes #SouthwestAirlines Yum!
2016-01-01	*Puts phone in airplane mode* *Phone turns into handy airplane* #iloveplanes #favoritestsoundscapeever #abouttotakeoff #southwestairlines
2016-01-01	Listing: Latest News. #SouthwestAirlines reaches tentative agreement with #TWU 555 http://bit.ly/1R2OSz9
2016-01-01	Goodbye #Illadel @southwestair #southwestairlines @… https://instagram.com/p/BAAXMePHEvmyVjIUh5F0YIYtXW9bwcbP1-PTo00/…
2016-01-01	Mom of 9-month-old… http://dlvr.it/D8jWhX #Travel #FlightAttendant #SouthwestAirlines #AirTravel #Lifestyle
2016-01-01	These #clouds look amazing @southwestair #southwestairlines… https://instagram.com/p/BAAVnBWHEq4agyGgsAUQlQMqovw1OuDoUn7AZM0/…
2016-01-01	Next stop, LAS VEGAS #southwestairlines #oaktolas #lasvegasherewecome #sisters #happynewyear… https://instagram.com/p/BAAc99HTEDb/
2016-01-02	@SouthwestAir never disappoints #southwestairlines
2016-01-02	Lost bag second flight in a row. Need to get better at this #swa #southwestairlines Don't want to replace my kids first Christmas gifts
2016-01-02	Tsc, tsc, tsc #SouthwestAirlines, how do you oversell a flight? You have an x nunber of seats and, last time I... http://fb.me/4hH2ZASa2
2016-01-02	Shout-Out to flight attendant, Anissa!! You go, girl!! #CustomerService #SouthwestAirlines https://yahoo.com/travel/flight-attendant-soothes-baby-calms-1334549358501942.html…
2016-01-02	Good job Bradley airport in Hartford for having 0 shit together this morning...had to rebook my flight. Thanks #southwestairlines
2016-01-02	Time to go...let's get rolling, Southwest! MDW-FLL #southwestairlines #midwayairport https://instagram.com/p/BADCmHvzWlf/
2016-01-02	Very dissatisfied with our service at the checkin counter at Southwest Ticket Counter @ Midway tonight. #southwestairlines #customerservice
2016-01-02	Sittin at #SouthwestAirlines like where should we go yo next!… https://instagram.com/p/BACgOMEm3u0jsgPcA1w8_YFTxYxEQJvXIUwWC40/…
2016-01-02	This view is getting mighty familiar #traveling #headinghome #southwestairlines https://instagram.com/p/BADazXxArnv/
2016-01-02	Customer service at #southwestairlines RDU is NON-existent! Unbelievable!
2016-01-02	And the gifts just keep on coming! #southwestairlines #flysouthwest https://instagram.com/p/BADfvRoAOSa/
