2015-01-01	What's Coming From Apple in 2015: Apple Watch, iPad Pro, iPhone 6s, 12-Inch MacBook and More http://ift.tt/1zwWBr4 #AAPL
2015-01-01	@DougKass 15 Surprise in 2015. Happy New Year. #GLD #AAPL #QQQ #TWTR #GOOG #FB #CSCO #BAC #TSLA #SPY #stocks
2015-01-01	Out Apple puts @ 2.48 from .88. Thanks @ClayTrader25 ! #AAPL
2015-01-01	Cool, customer feedback! :) #AAPL #iOS8 MT @GitRDoneLarry Evidently this Apple iPhone health app doesn't work for prostate exams. #help
2015-01-01	NYC residents may eventually be able to pay parking tickets using Apple Pay http://goo.gl/ozZj7V #aapl #applepay #newyork
2015-01-01	#AAPL:Apple�s iPad needs a big holiday sales number...http://feeds.marketwatch.com/~r/marketwatch/software/~3/yaq64p6ewI8/story.asp…
2015-01-01	Spur new designs=will be ripped off MT @WSJD Tip: Even if u don't want Apple Watch, don't buy Android now. Apple will spur new designs #AAPL
2015-01-01	New fanless 12-inch laptop from Samsung foreshadows rumored Retina MacBook Air http://goo.gl/V4djv0 #aapl #ativbook #ces
2015-01-01	Social trading reputation and trading Challenge: http://instapitch.us/project/135 via @instapitch. Good idea or not? #stocks #aapl #goog
2015-01-01	Phones4U iPhone and iPad Inventory Being Liquidated at Low Prices by UK Auction House [iOS Blog] http://ift.tt/1B59nRX #AAPL
2015-01-01	#AAPL:1 Product Category That Apple Totally Ignored During 2014 (Hint: It�s ...http://articlefeeds.nasdaq.com/~r/nasdaq/categories/~3/timd9Ovm0Fs/1-product-category-that-apple-totally-ignored-during-2014-hint-its-not-the-ipod-touch-cm428536…
2015-01-01	Final #AAPL #PutCallRatios for Tuesday, December 30, 2014 http://dlvr.it/7z2wRW
2015-01-01	Early movers: WBA, K, CVEO, #AAPL, GRUB & more: CNBC: A trader on the floor of the New York Stock Exchange rea... http://bit.ly/1vu2hjg
2015-01-01	Apple faces new lawsuit over iOS 8 on device storage space, more here: http://goo.gl/AykK8y #AAPL #Apple #iOS8 #Lawsuit
2015-01-01	@paulvigna @WSJMoneyBeat omg that's hawt I have #AAPL & #baba stock #thatshawt hehehe
2015-01-01	#AAPL:T-Mobile's CEO Thinks The Apple Watch Is Going To Be Massive...http://businessinsider.in/T-Mobiles-CEO-Thinks-The-Apple-Watch-Is-Going-To-Be-Massive/articleshow/45698385.cms…
2015-01-01	#AAPL
2015-01-01	Fari_Hamzei [11:08:00 CT] : #AAPL took out IB_LX2 at 111.57 and went to a cent above 111.18 (IB_LX3)
2015-01-01	Bulls in $AAPL 306 #AAPL 2015-03-20 $75 # Calls BOT @ $37.95 $1,161,270 1.5X OI beta test marketing@rb-trader.com
2015-01-01	Last time #AAPL closed below its 50 day SMA was 12/15 and 12/16. Before that it was October 14 - 20. Its 100 day is at 105.73.
2015-01-01	Jefferson Moves To The Sidelines On Apple As The Quality Of Earnings Declined #AAPL... http://fb.me/70edu8bP1
2015-01-01	@CNBCFastMoney Gillis has been short #AAPL forever and has been dead wrong. Why keep having him spout? What happened to @GeneMunster ?
2015-01-01	#AAPL testing 50 day SMA of 111.52
2015-01-01	#AAPL hit with class action over iOS 8 storage. SiliconBeat - Its tough being no1, bull$hazit never ends.
2015-01-01	The internet giant which could outperform Apple in 2015 http://cnb.cx/1CU29lN #AAPL #2015
2015-01-01	#AAPL:Jim Cramer's 'Mad Money' Recap: How to Become an Even Better Investor...http://feeds.thestreet.com/~r/tsc/feeds/rss/mad-money-recap/~3/P5YtgPExV8g/story01.htm…
2015-01-01	$AAPL stock is one to look out for in the new year #AAPL
2015-01-01	As iPad's Fifth Birthday Approaches, Annual Sales To Fall For First Time http://po.st/3K0PCq #iPad #marketshare #drop #AAPL
2015-01-01	UK Banks Are 'Falling Over Themselves' To Sign Up For Apple Pay (AAPL) http://n.mynews.ly/!QB.CBouB via @NewsRepublic #applepay #aapl
2015-01-01	Head fake to the down side AAPL? #AAPL #TOS http://instagram.com/p/xQLc20l8eI/
2015-01-01	BLOCK TRADE detected in #AAPL
2015-01-01	#AAPL:Here's Proof That Samsung Owners Are Happier With Their Phones Than iP...http://businessinsider.in/Heres-Proof-That-Samsung-Owners-Are-Happier-With-Their-Phones-Than-iPhone-Owners/articleshow/45697766.cms…
2015-01-01	The 10 top-searched stocks of 2014: Apple No. 1 http://bit.ly/1tkBhTs #News #AAPL #Applestock #TimCook #Apple #iPhone #News
2015-01-01	GoodReader app forced to remove some iCloud Drive features to comply with App Store policies http://goo.gl/OHuyYK #aapl #api #appstore
2015-01-01	YahooFinance: "T-Mobile's CEO Thinks The #AppleWatch Is Going To Be Massive" #AAPL http://finance.yahoo.com/news/t-mobiles-ceo-thinks-apple-030004845.html?.tsrc=applewf…
2015-01-01	Apple Inc. is doomed. $AAPL dropped by 1.14%! Currently priced at 111.241. http://ift.tt/e6XGix #AAPL
2015-01-01	Early movers: WBA, K, CVEO, #AAPL & more: Names on the move ahead of the open. http://bit.ly/1AihMBr
2015-01-01	Apple Inc. price at close, December 31, 2014, is 110.38. #apple #AAPL
